scenario,run,day,worker_id,worker_type,issue_id,category,severity,action,accepted,duplicate,dispatch_correct,resolved,resolution_hours,submission_minutes
S0,12,42,W024,rider,R12-D41-I00,traffic,medium,new_workorder,1,0,1,1,45.097,9.521
S0,12,42,W109,rider,R12-D41-I17,community_access,low,new_workorder,1,0,1,0,,10.58
S0,12,43,W095,rider,R12-D42-I19,traffic,medium,new_workorder,1,0,1,1,27.526,7.759
S0,12,43,W121,rider,R12-D42-I06,road_or_facility,medium,invalid,0,0,,,,6.718
S0,12,43,W205,rider,R12-D42-I00,traffic,low,new_workorder,1,0,1,1,56.127,7.869
S0,12,43,W211,rider,R12-D42-I05,community_service,medium,new_workorder,1,0,0,1,59.418,7.305
S0,12,43,W223,rider,R12-D42-I13,road_or_facility,medium,invalid,0,0,,,,8.336
S0,12,43,W228,driver,R12-D42-I02,community_access,low,new_workorder,1,0,1,1,32.981,6.259
S0,12,43,W232,rider,R12-D42-I08,community_service,low,new_workorder,1,0,0,0,,6.977
S0,12,44,W052,driver,R12-D43-I04,public_safety,low,invalid,0,0,,,,6.654
S0,12,44,W056,rider,R12-D43-I13,road_or_facility,medium,invalid,0,0,,,,7.745
S0,12,44,W173,rider,R12-D43-I13,road_or_facility,medium,new_workorder,1,0,1,1,35.748,6.097
S0,12,45,W043,rider,R12-D44-I15,road_or_facility,medium,invalid,0,0,,,,9.084
S0,12,45,W068,rider,R12-D44-I07,community_access,low,invalid,0,0,,,,5.677
S0,12,45,W072,rider,R12-D44-I13,traffic,low,invalid,0,0,,,,8.083
S0,12,45,W091,rider,R12-D44-I00,road_or_facility,medium,new_workorder,1,0,1,1,37.306,8.372
S0,12,45,W105,driver,R12-D44-I11,community_access,medium,invalid,0,0,,,,9.119
S0,12,45,W190,driver,R12-D44-I19,road_or_facility,low,invalid,0,0,,,,9.059
S0,12,46,W038,rider,R12-D45-I17,community_access,low,invalid,0,0,,,,8.008
S0,12,46,W096,rider,R12-D45-I06,road_or_facility,low,invalid,0,0,,,,7.816
S0,12,46,W120,rider,R12-D45-I01,community_access,low,new_workorder,1,0,0,1,76.154,7.842
S0,12,46,W191,rider,R12-D45-I14,community_service,medium,new_workorder,1,0,1,1,46.61,10.542
S0,12,46,W209,rider,R12-D45-I03,traffic,low,invalid,0,0,,,,6.021
S0,12,46,W224,driver,R12-D45-I12,community_access,medium,invalid,0,0,,,,6.133
S0,12,46,W237,rider,R12-D45-I08,traffic,low,invalid,0,0,,,,7.662
S0,12,47,W099,rider,R12-D46-I15,community_service,high,new_workorder,1,0,0,0,,7.929
S0,12,47,W118,rider,R12-D46-I18,road_or_facility,low,invalid,0,0,,,,10.118
S0,12,47,W129,rider,R12-D46-I04,road_or_facility,high,invalid,0,0,,,,7.966
S0,12,48,W067,rider,R12-D47-I15,traffic,medium,invalid,0,0,,,,8.65
S0,12,48,W138,driver,R12-D47-I09,traffic,medium,new_workorder,1,0,1,1,41.441,7.679
S0,12,48,W143,rider,R12-D47-I12,public_safety,low,new_workorder,1,0,1,1,78.925,8.44
S0,12,48,W146,driver,R12-D47-I00,traffic,low,new_workorder,1,0,1,1,46.499,8.955
S0,12,48,W201,rider,R12-D47-I07,community_service,low,new_workorder,1,0,1,1,41.534,11.267
S0,12,48,W215,rider,R12-D47-I08,public_safety,medium,new_workorder,1,0,1,1,58.314,8.006
S0,12,49,W041,rider,R12-D48-I13,community_service,low,invalid,0,0,,,,6.662
S0,12,49,W048,driver,R12-D48-I01,community_access,low,new_workorder,1,0,0,0,,7.861
S0,12,49,W139,rider,R12-D48-I16,community_access,medium,invalid,0,0,,,,9.863
S0,12,49,W153,rider,R12-D48-I14,road_or_facility,high,invalid,0,0,,,,9.106
S0,12,49,W169,driver,R12-D48-I15,community_access,medium,new_workorder,1,0,1,1,35.337,8.698
S0,12,50,W111,rider,R12-D49-I18,road_or_facility,high,invalid,0,0,,,,9.346
S0,12,50,W177,rider,R12-D49-I14,public_safety,low,invalid,0,0,,,,8.443
S0,12,51,W013,rider,R12-D50-I08,traffic,medium,new_workorder,1,0,0,0,,7.196
S0,12,51,W040,rider,R12-D50-I13,public_safety,medium,new_workorder,1,0,0,0,,4.765
S0,12,51,W055,rider,R12-D50-I15,road_or_facility,low,invalid,0,0,,,,9.789
S0,12,51,W070,rider,R12-D50-I19,community_service,critical,emergency_referral,0,0,,,,8.889
S0,12,51,W109,rider,R12-D50-I08,traffic,medium,invalid,0,1,,,,7.984
S0,12,51,W211,rider,R12-D50-I01,community_access,medium,new_workorder,1,0,0,0,,6.625
S0,12,52,W027,rider,R12-D51-I17,public_safety,high,new_workorder,1,0,0,1,98.366,8.561
S0,12,52,W055,rider,R12-D51-I19,road_or_facility,medium,new_workorder,1,0,0,1,103.946,4.673
S0,12,52,W105,driver,R12-D51-I14,traffic,low,new_workorder,1,0,1,1,61.777,8.638
S0,12,52,W149,driver,R12-D51-I04,community_service,low,new_workorder,1,0,0,0,,7.984
S0,12,52,W206,rider,R12-D51-I12,public_safety,low,new_workorder,1,0,1,1,77.344,8.922
S0,12,52,W208,rider,R12-D51-I08,road_or_facility,low,invalid,0,0,,,,8.566
S0,12,53,W001,rider,R12-D52-I15,public_safety,medium,invalid,0,0,,,,9.282
S0,12,53,W087,rider,R12-D52-I12,traffic,high,invalid,0,0,,,,6.437
S0,12,53,W099,rider,R12-D52-I12,traffic,high,new_workorder,1,0,1,1,44.785,7.857
S0,12,53,W197,rider,R12-D52-I13,community_access,medium,new_workorder,1,0,1,1,115.633,8.379
S0,12,53,W222,rider,R12-D52-I07,community_access,medium,invalid,0,0,,,,6.996
S0,12,53,W238,rider,R12-D52-I00,community_service,medium,invalid,0,0,,,,6.021
S0,12,54,W019,rider,R12-D53-I17,community_service,low,new_workorder,1,0,1,1,28.184,5.747
S0,12,54,W074,rider,R12-D53-I16,community_access,medium,invalid,0,0,,,,9.196
S0,12,54,W101,rider,R12-D53-I12,road_or_facility,low,invalid,0,0,,,,7.937
S0,12,54,W188,rider,R12-D53-I11,public_safety,medium,new_workorder,1,0,1,1,46.69,8.045
S0,12,54,W215,rider,R12-D53-I15,community_access,medium,invalid,0,0,,,,8.71
S0,12,54,W230,rider,R12-D53-I09,community_access,medium,invalid,0,0,,,,6.549
S0,12,55,W018,driver,R12-D54-I18,public_safety,low,new_workorder,1,0,1,1,43.457,7.27
S0,12,55,W037,rider,R12-D54-I05,traffic,medium,new_workorder,1,0,1,1,41.582,8.838
S0,12,55,W062,rider,R12-D54-I00,community_service,low,invalid,0,0,,,,7.534
S0,12,55,W141,rider,R12-D54-I04,road_or_facility,low,new_workorder,1,0,1,1,37.209,7.082
S0,12,55,W160,rider,R12-D54-I05,traffic,medium,unmerged_duplicate,1,1,0,1,86.729,9.568
S0,12,55,W204,rider,R12-D54-I14,road_or_facility,low,new_workorder,1,0,0,1,53.108,5.695
S0,12,55,W236,rider,R12-D54-I07,traffic,critical,emergency_referral,0,0,,,,9.221
S0,12,56,W012,rider,R12-D55-I12,traffic,medium,invalid,0,0,,,,6.694
S0,12,56,W224,driver,R12-D55-I09,community_access,medium,new_workorder,1,0,0,0,,8.493
S1,12,1,W040,rider,R12-D00-I10,community_access,medium,new_workorder,1,0,1,0,,4.005
S1,12,1,W049,rider,R12-D00-I16,traffic,high,new_workorder,1,0,1,0,,2.831
S1,12,1,W080,rider,R12-D00-I04,community_access,low,new_workorder,1,0,1,0,,3.203
S1,12,1,W081,driver,R12-D00-I01,community_access,low,new_workorder,1,0,1,1,22.391,2.517
S1,12,1,W097,rider,R12-D00-I15,traffic,medium,new_workorder,1,0,0,1,32.558,3.471
S1,12,1,W110,rider,R12-D00-I14,community_service,medium,new_workorder,1,0,0,1,60.157,3.245
S1,12,1,W148,rider,R12-D00-I17,community_access,low,new_workorder,1,0,0,1,34.335,2.249
S1,12,1,W163,rider,R12-D00-I06,road_or_facility,low,new_workorder,1,0,1,1,32.121,3.22
S1,12,1,W176,rider,R12-D00-I15,traffic,medium,unmerged_duplicate,1,1,1,1,26.506,2.792
S1,12,1,W200,rider,R12-D00-I09,community_access,medium,new_workorder,1,0,1,1,42.716,2.649
S1,12,1,W204,rider,R12-D00-I15,traffic,medium,unmerged_duplicate,1,1,1,1,39.822,2.831
S1,12,2,W004,rider,R12-D01-I14,community_access,low,new_workorder,1,0,1,1,26.59,3.183
S1,12,2,W016,rider,R12-D01-I13,public_safety,medium,invalid,0,0,,,,3.073
S1,12,2,W046,rider,R12-D01-I05,community_access,low,new_workorder,1,0,1,1,23.267,3.683
S1,12,2,W055,rider,R12-D01-I15,road_or_facility,low,new_workorder,1,0,1,1,34.38,2.469
S1,12,2,W077,rider,R12-D01-I02,community_access,low,new_workorder,1,0,1,1,36.29,2.793
S1,12,2,W085,rider,R12-D01-I07,public_safety,medium,new_workorder,1,0,1,1,29.236,2.729
S1,12,2,W090,rider,R12-D01-I18,traffic,low,new_workorder,1,0,0,0,,2.547
S1,12,2,W092,rider,R12-D01-I11,community_service,low,new_workorder,1,0,0,1,27.465,2.455
S1,12,2,W096,rider,R12-D01-I11,community_service,low,merged_duplicate,1,1,,,,2.833
S1,12,2,W128,driver,R12-D01-I05,community_access,low,unmerged_duplicate,1,1,1,1,43.548,3.273
S1,12,2,W148,rider,R12-D01-I16,community_service,high,new_workorder,1,0,1,1,30.726,3.293
S1,12,2,W154,rider,R12-D01-I04,community_access,critical,emergency_referral,0,0,,,,3.303
S1,12,2,W156,rider,R12-D01-I10,road_or_facility,low,new_workorder,1,0,1,0,,2.744
S1,12,2,W169,driver,R12-D01-I10,road_or_facility,low,unmerged_duplicate,1,1,1,1,38.039,3.243
S1,12,2,W176,rider,R12-D01-I02,community_access,low,unmerged_duplicate,1,1,1,0,,2.901
S1,12,2,W197,rider,R12-D01-I07,public_safety,medium,merged_duplicate,1,1,,,,3.692
S1,12,2,W199,rider,R12-D01-I00,road_or_facility,medium,new_workorder,1,0,1,1,29.04,3.642
S1,12,2,W222,rider,R12-D01-I08,community_access,medium,new_workorder,1,0,1,1,18.762,2.841
S1,12,3,W018,driver,R12-D02-I04,traffic,medium,invalid,0,0,,,,2.259
S1,12,3,W032,rider,R12-D02-I13,community_service,high,new_workorder,1,0,1,1,28.171,2.238
S1,12,3,W056,rider,R12-D02-I07,road_or_facility,low,new_workorder,1,0,1,1,34.989,3.38
S1,12,3,W069,driver,R12-D02-I05,community_access,high,new_workorder,1,0,1,1,32.7,2.57
S1,12,3,W071,rider,R12-D02-I11,road_or_facility,low,invalid,0,0,,,,3.125
S1,12,3,W082,rider,R12-D02-I18,community_access,low,new_workorder,1,0,1,1,28.364,2.501
S1,12,3,W085,rider,R12-D02-I17,community_access,high,invalid,0,0,,,,2.51
S1,12,3,W093,rider,R12-D02-I19,community_access,high,invalid,0,0,,,,3.164
S1,12,3,W129,rider,R12-D02-I06,community_access,low,new_workorder,1,0,1,1,20.669,3.395
S1,12,3,W145,rider,R12-D02-I19,community_access,high,new_workorder,1,0,0,0,,3.213
S1,12,3,W173,rider,R12-D02-I15,community_service,low,new_workorder,1,0,1,1,31.22,3.269
S1,12,3,W174,driver,R12-D02-I14,road_or_facility,low,new_workorder,1,0,1,1,40.403,2.744
S1,12,3,W176,rider,R12-D02-I08,traffic,low,new_workorder,1,0,1,1,17.196,3.028
S1,12,3,W226,rider,R12-D02-I10,community_access,low,new_workorder,1,0,1,1,27.974,3.696
S1,12,3,W232,rider,R12-D02-I11,road_or_facility,low,new_workorder,1,0,0,0,,3.473
S1,12,4,W016,rider,R12-D03-I12,public_safety,low,invalid,0,0,,,,2.688
S1,12,4,W018,driver,R12-D03-I08,traffic,low,invalid,0,0,,,,2.623
S1,12,4,W032,rider,R12-D03-I05,public_safety,medium,new_workorder,1,0,1,1,23.591,2.908
S1,12,4,W042,rider,R12-D03-I11,road_or_facility,medium,new_workorder,1,0,1,1,39.408,2.978
S1,12,4,W084,rider,R12-D03-I13,community_service,high,invalid,0,0,,,,3.243
S1,12,4,W105,driver,R12-D03-I00,community_access,medium,new_workorder,1,0,1,1,25.722,3.355
S1,12,4,W142,rider,R12-D03-I01,road_or_facility,low,new_workorder,1,0,1,1,29.151,3.426
S1,12,4,W171,rider,R12-D03-I17,community_access,medium,new_workorder,1,0,0,1,43.24,3.069
S1,12,4,W195,rider,R12-D03-I10,community_access,low,new_workorder,1,0,1,1,20.811,3.407
S1,12,4,W198,rider,R12-D03-I02,community_access,medium,invalid,0,0,,,,3.566
S1,12,4,W204,rider,R12-D03-I11,road_or_facility,medium,merged_duplicate,1,1,,,,2.509
S1,12,4,W227,rider,R12-D03-I12,public_safety,low,new_workorder,1,0,1,1,39.755,3.162
S1,12,4,W229,rider,R12-D03-I16,community_access,high,new_workorder,1,0,1,1,43.106,1.967
S1,12,4,W236,rider,R12-D03-I06,community_access,medium,invalid,0,0,,,,2.383
S1,12,5,W006,rider,R12-D04-I05,community_service,low,new_workorder,1,0,1,1,32.622,2.703
S1,12,5,W027,rider,R12-D04-I17,road_or_facility,low,new_workorder,1,0,1,1,21.942,3.147
S1,12,5,W039,driver,R12-D04-I19,road_or_facility,high,invalid,0,0,,,,2.665
S1,12,5,W059,rider,R12-D04-I03,community_access,critical,emergency_referral,0,0,,,,2.914
S1,12,5,W062,rider,R12-D04-I00,road_or_facility,low,new_workorder,1,0,1,1,26.352,3.633
S1,12,5,W072,rider,R12-D04-I09,road_or_facility,low,new_workorder,1,0,1,0,,2.962
S1,12,5,W086,rider,R12-D04-I18,public_safety,high,invalid,0,0,,,,3.692
S1,12,5,W095,rider,R12-D04-I10,road_or_facility,high,new_workorder,1,0,1,0,,3.678
S1,12,5,W106,driver,R12-D04-I19,road_or_facility,high,invalid,0,0,,,,2.65
S1,12,5,W158,rider,R12-D04-I00,road_or_facility,low,invalid,0,1,,,,2.72
S1,12,5,W163,rider,R12-D04-I11,community_access,medium,new_workorder,1,0,1,1,60.022,2.999
S1,12,5,W165,rider,R12-D04-I01,community_service,medium,new_workorder,1,0,1,1,33.707,2.889
S1,12,5,W188,rider,R12-D04-I02,public_safety,low,new_workorder,1,0,1,1,22.815,2.214
S1,12,5,W189,rider,R12-D04-I13,traffic,high,new_workorder,1,0,1,1,21.924,2.989
S1,12,5,W200,rider,R12-D04-I14,community_service,low,new_workorder,1,0,1,0,,3.347
S1,12,5,W227,rider,R12-D04-I08,road_or_facility,medium,invalid,0,0,,,,2.633
S1,12,5,W234,rider,R12-D04-I07,community_access,low,new_workorder,1,0,1,1,41.349,3.181
S1,12,6,W134,rider,R12-D05-I09,road_or_facility,low,new_workorder,1,0,1,1,37.596,1.73
S1,12,6,W179,rider,R12-D05-I00,community_service,medium,new_workorder,1,0,1,1,16.898,2.785
S1,12,6,W192,rider,R12-D05-I05,road_or_facility,low,invalid,0,0,,,,3.054
S1,12,6,W194,rider,R12-D05-I04,road_or_facility,low,invalid,0,0,,,,2.615
S1,12,6,W208,rider,R12-D05-I15,community_service,low,invalid,0,0,,,,3.024
S1,12,6,W210,rider,R12-D05-I04,road_or_facility,low,new_workorder,1,0,1,1,18.983,3.179
S1,12,6,W212,rider,R12-D05-I04,road_or_facility,low,merged_duplicate,1,1,,,,3.317
S1,12,6,W221,rider,R12-D05-I00,community_service,medium,invalid,0,1,,,,2.313
S1,12,6,W225,rider,R12-D05-I08,road_or_facility,low,new_workorder,1,0,0,1,26.847,2.464
S1,12,6,W235,driver,R12-D05-I17,community_access,low,new_workorder,1,0,1,1,28.321,3.385
S1,12,7,W021,rider,R12-D06-I11,community_access,low,new_workorder,1,0,0,1,32.414,2.694
S1,12,7,W129,rider,R12-D06-I00,traffic,low,invalid,0,0,,,,3.49
S1,12,7,W158,rider,R12-D06-I08,road_or_facility,medium,invalid,0,0,,,,2.676
S1,12,7,W164,rider,R12-D06-I03,community_access,medium,new_workorder,1,0,1,1,59.679,3.258
S1,12,7,W174,driver,R12-D06-I04,community_access,medium,new_workorder,1,0,1,1,40.614,2.725
S1,12,7,W185,rider,R12-D06-I18,road_or_facility,high,invalid,0,0,,,,3.016
S1,12,7,W220,rider,R12-D06-I13,public_safety,medium,new_workorder,1,0,1,0,,2.803
S1,12,7,W222,rider,R12-D06-I07,road_or_facility,medium,new_workorder,1,0,1,1,30.166,4.023
S1,12,7,W227,rider,R12-D06-I02,community_access,medium,new_workorder,1,0,1,0,,3.692
S1,12,7,W231,rider,R12-D06-I07,road_or_facility,medium,merged_duplicate,1,1,,,,2.041
S1,12,7,W236,rider,R12-D06-I10,road_or_facility,medium,invalid,0,0,,,,3.771
S1,12,8,W011,rider,R12-D07-I12,road_or_facility,low,new_workorder,1,0,1,1,23.881,3.283
S1,12,8,W039,driver,R12-D07-I08,road_or_facility,medium,new_workorder,1,0,1,0,,3.146
S1,12,8,W135,rider,R12-D07-I05,community_access,low,new_workorder,1,0,1,1,29.068,2.726
S1,12,8,W153,rider,R12-D07-I05,community_access,low,merged_duplicate,1,1,,,,3.747
S1,12,8,W201,rider,R12-D07-I14,road_or_facility,medium,invalid,0,0,,,,3.637
S1,12,8,W218,rider,R12-D07-I17,traffic,low,new_workorder,1,0,1,1,27.225,1.925
S1,12,8,W227,rider,R12-D07-I04,community_access,low,new_workorder,1,0,1,1,19.637,2.888
S1,12,8,W237,rider,R12-D07-I10,community_access,medium,invalid,0,0,,,,2.77
S1,12,9,W005,driver,R12-D08-I18,traffic,medium,new_workorder,1,0,1,1,25.95,2.994
S1,12,9,W013,rider,R12-D08-I08,traffic,medium,new_workorder,1,0,0,1,46.168,3.432
S1,12,9,W057,rider,R12-D08-I02,community_access,low,new_workorder,1,0,0,1,38.083,3.078
S1,12,9,W060,rider,R12-D08-I07,community_access,medium,new_workorder,1,0,1,1,28.264,3.806
S1,12,9,W108,rider,R12-D08-I14,road_or_facility,medium,new_workorder,1,0,1,1,36.035,2.732
S1,12,9,W112,rider,R12-D08-I11,road_or_facility,medium,new_workorder,1,0,1,0,,3.659
S1,12,9,W122,rider,R12-D08-I03,community_access,low,invalid,0,0,,,,2.292
S1,12,9,W221,rider,R12-D08-I11,road_or_facility,medium,merged_duplicate,1,1,,,,3.431
S1,12,9,W233,rider,R12-D08-I14,road_or_facility,medium,invalid,0,1,,,,2.125
S1,12,10,W033,rider,R12-D09-I14,community_service,medium,new_workorder,1,0,1,1,24.792,2.917
S1,12,10,W064,rider,R12-D09-I08,community_access,low,new_workorder,1,0,1,0,,3.597
S1,12,10,W099,rider,R12-D09-I14,community_service,medium,unmerged_duplicate,1,1,1,1,27.309,2.556
S1,12,10,W109,rider,R12-D09-I01,road_or_facility,low,invalid,0,0,,,,2.999
S1,12,10,W129,rider,R12-D09-I06,road_or_facility,medium,new_workorder,1,0,1,1,21.832,2.787
S1,12,10,W151,rider,R12-D09-I04,public_safety,low,new_workorder,1,0,1,1,32.325,2.208
S1,12,10,W182,driver,R12-D09-I18,community_service,low,new_workorder,1,0,1,1,26.773,2.305
S1,12,10,W219,rider,R12-D09-I14,community_service,medium,merged_duplicate,1,1,,,,2.242
S1,12,10,W233,rider,R12-D09-I04,public_safety,low,merged_duplicate,1,1,,,,2.912
S1,12,10,W234,rider,R12-D09-I16,community_service,low,new_workorder,1,0,1,1,23.726,3.418
S1,12,11,W006,rider,R12-D10-I17,community_service,low,invalid,0,0,,,,3.189
S1,12,11,W026,driver,R12-D10-I04,community_access,high,new_workorder,1,0,1,1,37.052,2.955
S1,12,11,W060,rider,R12-D10-I02,community_access,low,invalid,0,0,,,,3.238
S1,12,11,W080,rider,R12-D10-I18,public_safety,medium,invalid,0,0,,,,3.215
S1,12,11,W095,rider,R12-D10-I02,community_access,low,invalid,0,0,,,,2.178
S1,12,11,W101,rider,R12-D10-I18,public_safety,medium,new_workorder,1,0,1,1,35.005,2.349
S1,12,11,W108,rider,R12-D10-I03,road_or_facility,low,invalid,0,0,,,,3.382
S1,12,11,W113,rider,R12-D10-I09,road_or_facility,medium,new_workorder,1,0,1,1,33.884,2.683
S1,12,11,W119,rider,R12-D10-I05,road_or_facility,medium,new_workorder,1,0,0,1,43.195,2.596
S1,12,11,W159,driver,R12-D10-I14,traffic,low,invalid,0,0,,,,3.406
S1,12,11,W168,rider,R12-D10-I17,community_service,low,invalid,0,0,,,,3.146
S1,12,11,W173,rider,R12-D10-I11,traffic,medium,new_workorder,1,0,1,1,28.0,3.648
S1,12,11,W199,rider,R12-D10-I08,public_safety,medium,invalid,0,0,,,,3.228
S1,12,11,W212,rider,R12-D10-I00,traffic,medium,new_workorder,1,0,1,1,26.544,2.69
S1,12,11,W219,rider,R12-D10-I02,community_access,low,new_workorder,1,0,1,1,42.301,3.762
S1,12,12,W036,rider,R12-D11-I18,public_safety,low,invalid,0,0,,,,2.691
S1,12,12,W038,rider,R12-D11-I13,traffic,low,new_workorder,1,0,1,1,29.298,3.559
S1,12,12,W042,rider,R12-D11-I10,road_or_facility,low,invalid,0,0,,,,1.261
S1,12,12,W053,rider,R12-D11-I04,community_access,low,new_workorder,1,0,1,1,51.179,3.088
S1,12,12,W062,rider,R12-D11-I10,road_or_facility,low,new_workorder,1,0,1,1,23.459,3.603
S1,12,12,W074,rider,R12-D11-I19,community_access,low,new_workorder,1,0,0,1,51.173,2.706
S1,12,12,W081,driver,R12-D11-I08,community_access,medium,new_workorder,1,0,1,1,21.092,3.335
S1,12,12,W082,rider,R12-D11-I17,community_access,low,invalid,0,0,,,,3.206
S1,12,12,W093,rider,R12-D11-I13,traffic,low,invalid,0,1,,,,3.029
S1,12,12,W094,rider,R12-D11-I14,public_safety,medium,invalid,0,0,,,,2.728
S1,12,12,W136,rider,R12-D11-I16,road_or_facility,low,new_workorder,1,0,1,0,,3.659
S1,12,12,W169,driver,R12-D11-I02,road_or_facility,low,new_workorder,1,0,1,1,35.512,2.644
S1,12,12,W173,rider,R12-D11-I01,road_or_facility,high,new_workorder,1,0,1,1,35.535,2.53
S1,12,12,W217,rider,R12-D11-I19,community_access,low,merged_duplicate,1,1,,,,3.508
S1,12,12,W227,rider,R12-D11-I09,road_or_facility,high,invalid,0,0,,,,2.732
S1,12,13,W018,driver,R12-D12-I10,community_access,low,new_workorder,1,0,0,1,24.928,2.532
S1,12,13,W028,rider,R12-D12-I03,road_or_facility,medium,new_workorder,1,0,1,1,23.894,3.698
S1,12,13,W036,rider,R12-D12-I17,community_access,low,invalid,0,0,,,,2.344
S1,12,13,W049,rider,R12-D12-I11,community_access,medium,new_workorder,1,0,1,1,35.564,2.824
S1,12,13,W058,rider,R12-D12-I11,community_access,medium,merged_duplicate,1,1,,,,2.277
S1,12,13,W062,rider,R12-D12-I01,traffic,medium,new_workorder,1,0,1,1,27.613,2.863
S1,12,13,W092,rider,R12-D12-I07,community_access,high,new_workorder,1,0,1,0,,3.357
S1,12,13,W111,rider,R12-D12-I07,community_access,high,merged_duplicate,1,1,,,,3.619
S1,12,13,W148,rider,R12-D12-I02,road_or_facility,high,new_workorder,1,0,1,1,22.987,3.523
S1,12,13,W149,driver,R12-D12-I04,community_access,low,new_workorder,1,0,1,1,54.363,2.56
S1,12,13,W151,rider,R12-D12-I13,traffic,low,invalid,0,0,,,,2.347
S1,12,13,W186,driver,R12-D12-I05,community_access,low,new_workorder,1,0,1,1,44.015,3.389
S1,12,13,W193,rider,R12-D12-I07,community_access,high,merged_duplicate,1,1,,,,2.954
S1,12,13,W211,rider,R12-D12-I13,traffic,low,new_workorder,1,0,1,1,18.101,3.289
S1,12,13,W221,rider,R12-D12-I19,road_or_facility,medium,new_workorder,1,0,1,1,37.034,2.649
S1,12,14,W008,rider,R12-D13-I19,community_access,medium,invalid,0,0,,,,1.903
S1,12,14,W066,rider,R12-D13-I15,community_service,medium,new_workorder,1,0,1,1,29.816,3.408
S1,12,14,W069,driver,R12-D13-I05,traffic,low,new_workorder,1,0,0,0,,2.669
S1,12,14,W071,rider,R12-D13-I18,community_access,medium,new_workorder,1,0,1,1,35.754,3.457
S1,12,14,W156,rider,R12-D13-I08,community_service,low,new_workorder,1,0,0,0,,3.275
S1,12,14,W160,rider,R12-D13-I03,road_or_facility,low,invalid,0,0,,,,3.291
S1,12,14,W195,rider,R12-D13-I07,traffic,low,new_workorder,1,0,1,1,17.781,2.278
S1,12,14,W236,rider,R12-D13-I13,road_or_facility,low,new_workorder,1,0,1,1,24.988,2.707
S1,12,15,W003,rider,R12-D14-I00,community_service,low,new_workorder,1,0,1,1,29.226,3.283
S1,12,15,W019,rider,R12-D14-I06,traffic,low,new_workorder,1,0,1,1,33.043,2.468
S1,12,15,W036,rider,R12-D14-I15,road_or_facility,low,new_workorder,1,0,1,1,31.457,3.661
S1,12,15,W039,driver,R12-D14-I11,community_access,low,new_workorder,1,0,1,1,43.758,2.921
S1,12,15,W059,rider,R12-D14-I11,community_access,low,invalid,0,1,,,,2.976
S1,12,15,W066,rider,R12-D14-I14,road_or_facility,medium,new_workorder,1,0,1,1,25.373,2.526
S1,12,15,W073,rider,R12-D14-I16,road_or_facility,medium,new_workorder,1,0,1,1,35.079,3.463
S1,12,15,W108,rider,R12-D14-I00,community_service,low,merged_duplicate,1,1,,,,3.526
S1,12,15,W136,rider,R12-D14-I14,road_or_facility,medium,merged_duplicate,1,1,,,,2.871
S1,12,15,W141,rider,R12-D14-I07,community_service,high,new_workorder,1,0,0,1,25.858,2.904
S1,12,15,W146,driver,R12-D14-I15,road_or_facility,low,merged_duplicate,1,1,,,,2.332
S1,12,15,W154,rider,R12-D14-I16,road_or_facility,medium,unmerged_duplicate,1,1,1,0,,2.967
